1::George Lucas::420
190793::Jack Shea::1347|1970
190826::Robert Coleby::761
190887::Gina Sorell::3275
190888::Sherry Hilliard::663|3484
190894::Xuan Fraser::629
190897::Raven Dauda::3553
190900::Ted Whittall::3005
190908::Vincent Walsh::385|1629|2028
190912::Kelvin Wheeler::3857
190913::Richard Grant::31
190917::Tig Fong::2540
190936::Jason Knight::3484
190941::Jeffrey R. Smith::3275
191003::Ted Bartsch::1805|2046
191009::Mal Jones::711|1682|1783|2408|3884
191111::Marc Tissot::1052
191137::Elizabeth Rossa::538
191140::Julia Montgomery Brown::64|1168
191179::Carole King::3501
191198::Greg Joung Paik::3500
191201::Sean Everett::2580
191277::Todd Lowe::3565
191335::Shira Roth::2394
191339::James Short::786
191353::Frederika Kesten::2811
191398::Elizabeth Low::3571
191435::Nancy La Scala::1862
191521::Jody Montana::1971
191545::Fred Asparagus::420|2478|2510|3716
191553::Zachary La Voy::3526
191557::Raymond Serra::1244|2128|3362|3438|3439|3524|3551|3685
191570::Phil Donahue::137
191588::Rachel Seidman-Lockamy::1043
191611::Mary Kay Cook::2841
191706::Leonard P. Geer::3585
191734::Monique Noel::3043
191751::Dermot Keaney::272
191752::Georgie Glen::1318|1643|2396
191754::Nicholas Irons::272
191758::Jan Norris::3330
191762::John Macchia::3520|3921|3922
191765::Susette Carroll::2301
191769::Maria Richwine::2866
191771::Lisa Shure::3359
191789::Carolyn Williamson::3144
191823::Steve Carruthers::908|909|910|932|3096|3375|3475|3549|3604
191826::Bob Legionaire::466
191833::Margaret Nelson::1913
191835::Darlene Lucht::3922
191857::Jared Van Snellenberg::104
191883::Lisa Guerrero::1377|1626
191921::Pat Petersen::2525
191927::Todd Everett::3362
191990::Joanne Hahn::1294
192062::Gary Hays::2072
192063::James Ralston::1240
192088::Maarten Goslins::2985
192096::Robert Porter::3806
192097::Lucinda Crosby::234|2418
192134::Mark Haining::93
192147::Dean R. Miller::2146|2240|3197
192234::Sean Ryan::45|3661
192268::Lawrence T. Wrentz::160|256|508|593
192272::Branford Marsalis::1660|3423
192276::Vanessa J. Wells::708
192330::Jester Hairston::1207|1950
192350::John William Young::2148|2416|3463
192412::Marc Robinson::1591
192502::Dan O'Donahue::1626
192506::Ingrid Oliu::3686
192589::Sari Chang::1785
192602::Birdie M. Hale::165|3432
192632::David Rudman::2083|2886|3398|3438
192633::Matt Robinson::2260
192656::Maureen Sadusk::3805
192660::Jerome Dempsey::471|3504
192846::Anthony Calf::272|1496|1654
192852::Francis Lee::3163
192856::Peter Bayliss::2948
192895::Robert Oates::1202|2675
192898::Marian McLoughlin::1760
192903::Dinah Stabb::211
192927::Ruth Jones::2426|3538
192940::Kelly Hunter::1504|1873|3877
192943::Richard Vanstone::2542
192953::Charlie Lucas::2436
193003::Craig Shoemaker::1717
193032::Hugh Corcoran::971
193034::Hal Riddle::3465
193040::Dan Duran::990|1422|3793
193042::Gavin Crawford::3795
193043::Jerry Schaefer::2884
193048::Abdul Salaam El Razzac::589|597|1312|3905
193073::Karen Chase::3691
193126::Lewis Dix Jr.::185
193127::Eartha Robinson::3423
193141::Mary Testa::67|2574|3103
193220::Michael Flanagan::2749
193248::Marty Schiff::3016|3805
193254::David Shaughnessy::1967
193285::Loren Haynes::3576
193304::Vlade Divac::656|673
193318::Lucinda Weist::423|3697
193340::David Cann::2117
193360::Jane Robbins::168
193365::Arthur Whybrow::2437
193382::Arnie Moore::1977|2003
193386::Kevin Hardesty::1285
193390::Jon Matthews::1285|3235
193393::Karen Owens::3423
193457::Luca Tommassini::141|177|1416
193526::Percy Edwards::1967|2140
193532::Norman Bacon::2117
193539::Marley Otto::2963
193567::Bryan Montgomery::3741
193580::Doug Williams::788
193597::Elaine Wilkes::2144|3391|3394|3491
193603::Joe Ivy::444
193637::Joan Pirkle::1392|2985
193653::Robin Menken::1288
193654::Tanya Tucker::3074
193658::Michael Kinsley::141|440|517
193707::Sherry Bilsing::1370|3208
193778::Chad Stuart::362|2078
193786::Helen Spring::3928
193803::Joey Faye::1227
193808::Judith Lowry::3069
193820::Noreen Gammill::1029
193860::Allan Kayser::3696
193870::Natalie West::212
193910::Jeff Margolis::2689
193933::Tiny Tim::1420|1476
193946::Mark Kubr::3564
194066::Nicholas Shields::111|2260
194092::Michael Rougas::1371|1970|3135
194120::Harlan Jordan::1238|2070|2460|3395
194275::Karen Radcliffe::2985
194279::Mark Walters::1410|2385
194294::Jim Ponds::101
194347::Sage Parker::2985
194353::Gary Moody::507|1804
194357::John Perry Edson::1389
194401::Eli Cummins::2070|2798
194418::Angie Bolling::451|519|2985|2986
194459::Gordon Greene::318
194470::Mary D'Arcy::2787
194493::Darcy Shean::2408
194525::Pat Cooper::2539
194536::Robert Hanley::1135
194553::Patrick Cameron::2000|2001|2005
194571::Don West::2431|2561
194580::Clare Peck::2100|2615
194590::Justin De Rosa::3197|3268|3715
194599::Greg Webb::3661
194624::David Schroeder::2757
194645::Steve Pershing::1370
194646::Jodean Lawrence::2520
194654::John C. Meier::368|548|1598|2050|2114
194670::Tahnee Welch::766|2407|2408
194671::Cindy Harrell::2418
194687::Jennifer Buchanan::1380
194697::David Cloud::2461
194698::Martha Velez::190|1609|1613
194713::Maria Hayden::650
194725::John Verea::3482
194727::Mariana Morgan::234
194749::Doug Preis::2566
194762::Kim Manning::2489
194774::Karen Haber::921
194804::Katie Leigh::2384
194896::Joy Creel::3863
194899::Maria Charles::1081
194968::Harry D.K. Wong::2779
195030::Anita Gordon::3759
195031::Shirley Chambers::927
195043::Ross Petty::1003
195050::Forrest Burns::3494
195061::Martine Bartlett::3330
195072::Michael Shillo::2764|3505
195086::Alphonse Martell::928|1066|3207|3936
195130::Shirley Washington::2988
195134::Elaine Church::3333
195160::Anne Francine::2470
195163::Jim Beach::2866
195309::Mark Hadfield::96|273|3055
195312::Emma Bernard::2671
195331::Tony Gardner::43
195359::John Brobbey::1872
195383::Sandy McDade::43
195399::Madhur Jaffrey::334|382|3115|3288
195410::Vladimir Vega::263|2336
195416::Richard Platt::3446
195442::Russell Richardson::3950
195448::Ian East::3161
195471::Joanna Roth::273|1243|1680
195482::Vanessa Knox-Mawer::1542
195545::Adlyn Ross::568
195556::Charlotte Randle::1758
195571::Bob Flag::2117
195599::Ravin J. Ganatra::2605
195601::Frank Grimes::3021
195628::Nicholas Hewetson::3125
195670::Derek Griffiths::1425|2138
195690::Ifan Meredith::2577
195762::Kerrie Cullen::200|1382
195804::Trevor Henley::2254
195813::Ken Norton::2195
195818::Mike Gordon::3881
195830::Brian Corcoran::932|971|2017
195851::Tom Hayden::2813
195854::Kim Kahana::1276|3601
195884::Russ McGinn::1986|3791
195936::Joan Croydon::2967
195943::P. Jay Sidney::3039
195967::Bob Stevens::2085
195981::Larry Holt::996|2523
196012::David J. Partington::3433|3715
196046::Marc Copage::3784
196057::Cal Wilson::2531
196126::Christopher James Miller::329
196136::Joanna Frank::2248
196180::Charlotte Eve Blythe::130
196181::Ann Harada::2318
196269::Eddie Yansick::1690
196286::Willie Brown::2023
196311::Gwyllum Evans::2470|3105
196330::Leo Postrel::2065
196350::Louise Williams::3603
196404::Tim Maier::2902
196406::Quentin Dean::1950
196418::Jimmy Boyd::3469
196456::Paul Avery::2640
196493::Kristina Krofft::185
196498::Dawn Arnemann::440|2262
196504::Emily Newman::1885
196527::Chris Mullin::237
196537::Julius Erving::508
196562::Shirley Bonne::3073
196629::Alice Carter::1378|3774
196690::Robert Saunders::2828
196694::Meredith McGeachie::2978
196707::Stephanie Mills::2279|3553
196726::Joshua Redman::869|1772
196767::Sal Jenco::1466|2331
196780::Jim McLarty::799|2453|3040
196796::Hamish Clark::2834
196825::Stephanie D'Abruzzo::2886
196843::Jill Jane Clements::138|2302
196855::Bob Penny::356|2302|2835
196864::Ellen Holly::3423
196899::Marion Guyot::3916
196902::Stephanie Astalos-Jones::138
196906::Paul Landry::2466
196917::Larry Black::2501|2835
196945::Kenny Jones::519|2302
196954::Thomas Merdis::546|805|2302
196962::Rosemary Newcott::1841
196990::John Bluto::1004
197036::Ralph Peduto::460|500|733|1432|2431
197038::Roxanne Mayweather::1972
197053::Herb Caen::859
197057::Melanie Kinnaman::1978|1979
197073::Philip Perlman::1912|3174|3324
197086::Angel Harper::1620|3714
197126::Wil Johnson::3411
197151::Syl Lamont::2669|3427
197154::Warren Hsieh::2941
197166::Don Oscar Smith::1610
197182::Joe Kirk::2647|3413|3928
197193::Lois Young::2084
197303::Melinda O. Fee::1969
197321::Anais Granofsky::2978
197335::Andrea Lewis::2434
197356::Sandra Dorsey::243
197371::Ashley Cox::2518|2528
197393::Carl Kraines::2451|2452
197436::Taggart Casey::908|2666
197477::Ward Ramsey::1344
197486::Edward Grover::3430|3735
197500::M.G. Kelly::2866
197507::Lillian Garrett-Groag::3101
197537::Jeremy Applegate::1285
197545::Josh Paddock::2297|2580
197607::Maureen Shannon::1309
197740::Jon Brazier::1891
197795::Lynne Adams::172
197796::Betty Comden::1144
197872::Joshua Fardon::1613|1750
197925::David Engelbach::1387
197930::Scott J. Ateah::2152
197960::Tony T. Johnson::505|634|748
197980::Megan Gallivan::3698
197994::Louis Albano::3669
198025::Pat Zurica::1272
198054::Al Ferrara::3121
198065::Joe E. Ross::1010
198081::Riley Cantner::3354
198203::Johnny Lee::2099
198219::Mike Lally::923|932|960|1083|1153|2066|2186|3015|3644|3656|3678
198286::Mark Hoeppner::3785
198287::Craig Olejnik::114
198320::E.J. André::3198
198371::Danny Rees::2135
198404::Leroy Sweet::2464
198405::Larry Bischof::3099
198415::Tom Lester::243|3672
198472::Matthew Moore::2456
198475::Anna Ferguson::2469
198491::Sandi Ross::64|463|2133|2434
198503::Tanja Jacobs::3616
198520::Nicu Branzea::747
198521::Sally Cahill::3556
198573::Jonas Quastel::3557
198642::Griffith Brewer::1328|1725
198643::Johnny Morina::56
198677::Joanna Noyes::2439|3301
198700::Aidan Pendleton::577
198705::Barbara Jones::178|369|2070
198729::Terrence Labrosse::3239
198755::Kay Tremblay::325
198760::Judy Sinclair::734
198772::Daniella Kuhn::2431|3882
198873::Elva Mai Hoover::2452|2641|3128
198878::Misa Koprova::256|784
198886::Philip Casnoff::2154
198900::Peter Sproule::2285
198948::Portia Nelson::1035|2135
198959::Dwayne Winstead::2979
198980::Linda Gillen::684|2300|2797
198996::Becky Gonzalez::2255|2518
199030::Ray Jewers::3635
199055::Michael Carter::1210|1321
199061::Tony Alleff::1173
199077::Andy Bradford::2093|2348|2989
199104::Chuck Julian::3402
199128::Eilene Janssen::3778
199147::Catherine Battistone::1489
199158::Maria Mayenzet::3102
199169::Anthony Pullen Shaw::3635
199240::Marshall Colt::3102|3506
199298::Trevor St. John::65|161|358|2490
199303::David Stratton::81
199316::David Hoflin::3211
199340::David Griffin::2285
199356::Paul Blake::260
199361::Kool Moe Dee::297|1662
199385::Renée Lippin::499|2290|2356|2750
199468::Bobs Watson::3546
199483::Rebecca Schaeffer::2750
199586::Noah Reid::1398
199640::Laurel Cronin::3255|3489
199664::Dick Martinsen::1332|3693
199723::Louise Kim Salter::253
199733::William Larsen::2779|3386
199742::Chris O'Neill::423|664|1457
199755::Martin Dempsey::110
199784::Carol Cole::3384
199802::Graham McPherson::1047
199809::Shelley Young::463
199810::Diane Cary::2350
199811::Tony De Santis::529|1332|2942
199813::Scott Walker::3396
199822::Derek Aasland::3484|3510|3908
199827::Peter Donaldson::459|1719
199828::Ron Hartmann::317
199837::Diana Zimmer::1003
199842::Caroline Yeager::529
199851::Robbie Rox::2195
199871::Cheryl MacInnis::986
199872::Kam Ray Chan::1468
199876::Patrick Monckton::1848|2140
199877::Rogue Johnston::3183
199883::Edina Ronay::2863
199885::Robert Crewdson::2488
199891::Richard Bond::962
199898::Hedger Wallace::2944
199908::J.G. Devlin::2043|3259
199911::Anthony Newlands::3171
199917::Bruce Beeby::1204|2863
199919::Peter Madden::2067|2948
199920::Tony Cyrus::1770
199922::James Donnelly::3307
199938::Brian McGuinness::2873
199942::Dave Duffy::314|3523|3723
199977::Paul Kember::1321
200057::Luis Saguar::2505|3115
200079::Erick Carrillo::1487
200201::Paul Schrier::181|1495
200266::Lark Geib::2254
200298::Susan Kiger::3804
200323::Hylda Baker::1951
200332::John McGlynn::2549
200365::Paul Kynman::168|1606|1696
200393::Janie Liszewski::70
200406::Tom Hillmann::2114
200507::John Findlater::2520|2526
200516::Priscilla Garcia::932
200523::Jim Bohan::3363
200558::Philip Brack::1949
200562::David Lloyd Meredith::468
200581::Diane Hsu::2990
200598::Dwayne McLean::2378|2804|3857
200618::Peter James Haworth::1422
200632::Felicity Kendal::3400
200689::John Quinn::3578
200693::Toby Robertson::3461
200728::Jordan Christopher::3465
200803::George Sullivan::1985
200880::Paige French::3043
200900::Will Klipstine::1513
200911::Gerald Flood::1272
200999::Nancy Daly::1650
201013::Andrew Livingston::1641
201041::David Blacker::2133|2188
201046::Kim Bourne::1463
201049::Roy Lewis::333
201074::Richard Clarkin::3795
201169::Christine Weatherup::1750
201224::Russ Wheeler::2407
201269::Scott Roland::600|1804|2807
201270::Morgana Shaw::2385
201291::Malcolm Brownson::1702
201335::Pat Starr::173|357|648|2642|2929
201337::Anna Bergman::2068
201347::Shannon Leto::1442
201377::Fritz Coleman::1004
201389::Ken Moreno::457|836
201417::Merle Haggard::1747|3460
201441::Jana Shelden::1258
201442::Paula Tilbrook::696
201459::Sean Barrett::1967|2093|2140
201488::Patsy Byrne::1162|1873
201489::Patrick McAlinney::1350|3405
201495::Guy Bertrand::1150
201499::Elizabeth Bradley::1321
201507::Anne Carroll::394
201569::Ellis Dale::1298|2285|3947
201587::Peter Frye::2117
201629::Otto Tausig::302
201648::Patti Love::148
201702::Robert Bidaman::325|1422|1468|2598
201736::Matthew Lemche::3857
201783::Mairon Bennett::3449
201798::Helen Hughes::216|333|1328
201812::Kate Hennig::549|691
201883::Phillipe Simon::50
202032::Ralph Ineson::98|168|1755
202058::Gavin Mitchell::1354
202074::Nicola Crosbie::3785
202080::Sydney 'Big Dawg' Colston::2329|2959
202082::Ungenita Prevost::1824
202120::Les Dennis::1528
202183::Bartlett Mullins::2488
202192::James Cairncross::1948
202194::Jeffry Wickham::515
202198::Bart Allison::3126
202212::Peter Sanders::3575
202270::Tom Bowman::2553
202276::Graham Ashley::260
202288::Graham Armitage::40|2150
202297::Griffith Davies::1162
202311::John Witty::3406
202402::Harry Fielder::92|168|260|1198|1275|1367|1675|2178|3366
202446::James Murray::634|3440
202481::R.J. Bell::2642
202520::Ken Dodd::1411
202671::Gabrielle Wagner::135
202711::Bob Anderson::552|1196
202729::Stephen Garlick::2140
202939::Hari Dhillon::2605
202983::Bo Rucker::2640
203035::Lori Beth Sikes::1841
203176::Kriss Dosanjh::3055|3538
203209::Jennifer Dorogi::1912
203263::Sarah Christine Smith::1517
203285::Max Landis::747|1772
203349::Dean Hagopian::1725|2126
203421::Anthony Bishop::981
203457::Vittorio Amandola::2593
203467::Ewan Bailey::173|580|1687
203489::Keli Daniels::3912
203501::Brian Badcoe::2178
203507::John Dawson::929
203511::Daniel Cosgrove::1821
203562::Andrea Francis::3411
203660::Fred Schneider::355|2354|2678
203663::Kate Pierson::355|2354
203677::Evan Adams::1914
203683::Sonja Sohn::2305|2976|3744
203696::Steve Earle::2303
203731::Carlin Glynn::2069|2144|2819|3319
203757::Roy Milton Davis::3130
203762::Miguel Nájera::89|338|2766
203789::Kelwin Hagen::3893
203801::Katie Gill::20
203840::Joel Beeson::3258
203878::Nurit Koppel::1522|1847|3358
203898::Maud Winchester::12|351|1339|2268|3342|3572
203907::Stephen Burrows::2457
203950::Brian J. Williams::1597|2379
203976::Tony Fasce::3384|3725
204028::Brad Bovee::591
204068::Rico E. Anderson::31|381
204122::Daisy Eagan::271|1522
204152::Michael Hagiwara::366|2496
204265::Jay Gordon::1625
204271::Deanna Dunagan::271|2250|2457
204288::Javon Johnson::3052
204293::Ian Belknap::3481
204375::Mario D'Elia::67
204388::William DeMeo::170
204472::Hugo Medina::1134
204525::Tifanie Christun::3945
204712::Richard Chang::2166
204749::Rick Dano::377|665|2100
204841::Jo Perkins::2986
204896::Louanne Stephens::2676|2679
204947::Nathan Dana Aldrich::1799
204993::Andy Rolfes::1092
204997::Hanna Hall::356|3556
205072::David Cooley::2320
205150::Ty Granderson Jones::1552|3454
205164::Lennox Brown::2167|2353
205247::Anthony Vitale::1612
205264::Somaya Reece::3535
205401::Amy Levin::427
205503::Cheryl Rusa::2979
205575::Michael Lombardi::2231
205583::Stan Tracy::831|1112
205625::Glenn Kalison::3853
205659::Naoko Mori::170|1760|3163
205663::Jason May::2428
205808::Catherine Curtin::1002
206035::R.C. Bates::416
206088::David Harris::1189
206202::Lanei Chapman::3263
206393::Miles Richardson::515|3094
206398::John Cenatiempo::20|555|2002|2353
206469::Sofie Stougaard::3320
206486::Guilford Adams::2908
206524::Roy Ward::1891
206675::Katherine Willis::2428
206686::Andrea Grano::2171
206795::Richard Nance::1888|3565
207141::Jack Montgomery::3932
207264::Richard Clark::1523
207274::Peter Silverleaf::744
207295::Melanie Hill::98|1542
207305::Kacey Ainsworth::3163
207309::George Antoni::253|506|1669|1848|2336|2368
207310::Eiji Kusuhara::2313|2643|2712|3163
207342::Lesley Clare O'Neill::744
207419::David Winkler::185
207475::Michael Smith::2689
207511::Shang Forbes::603
207549::Perdita Weeks::1411|1760
207551::Catherine Byrne::385|3523
207671::Steve Tyler::785|1923|3515|3752
207722::Richard Arnold::3388
207924::Bradley Byquar::2698
207955::Mary Regan::3329
207983::Colin Campbell::915|1936
208095::Ace Bhatti::744
208206::Diana Payan::2197
208316::Vickie Eng::123
208365::Christopher Stevenson::2433
208460::Anton Valensi::3823
208490::Bob Kingdom::1687
208507::Jessica Oyelowo::3081
208515::Teddy Bergman::505|569|762|3614
208542::Sandra Huggett::1656
208668::Sally Dexter::2197
208720::Frankie Hill::1977
208762::Peter Gannon::1922
208920::James Walker::892|2117
208977::Bill Gardiner::151|2695
209038::Alessandra Torresani::2597
209065::Luz Alexandra Ramos::2171
209069::Stella Keitel::3272
209113::Andrew Stone::2709
209330::Iain Agnew::1354
209380::Richard M. Davidson::3178
209460::Anthony Ventola::3692
209512::Bill Phillips::1060
209573::Dean Chekvala::1764
209585::Jack Williams::599
209766::Bogusz Bilewski::2632
209969::Jane Barnes::3217
210065::Luke Hayden::991|2235
210169::Polly Kemp::357
210276::Brittany Byrnes::34
210311::Tom Hines::234|1167|2506|2724
210420::James B. Douglas::1294
210438::Adrian Truss::333
210468::Paul Bennett::991
210476::Clive Geraghty::2425|3523
210519::Nicholas Boulton::2396
210570::Jochen Stern::3854
210580::Jon Barton::2169
210620::Bruce Forsyth::1031
210715::Sean Scanlan::2711
210794::Diane Adams::762|1805
